id,diff_size,touches_tests,touches_docs
3202986713,7,0,1
3094426005,92,0,0
3100521303,3,0,0
3086953712,129,0,0
3121392709,2,0,0
3226703437,19,0,0
3154171317,40,1,0
3074587404,2,1,0
3220748505,1999,1,1
3139740476,71,0,0
3103114332,38,0,0
3128323175,216,1,1
3227012349,153,0,0
3071986443,3,0,0
3103238387,138,0,0
3239561220,243,0,1
3245083920,248,1,0
3135162341,102,1,0
3267108907,124,1,1
3149492276,2,0,0
3134211507,598,0,0
3122668563,1016,1,1
3151226845,207,1,1
3129165817,9957,1,1
3161314337,23,0,0
3134770018,995,0,1
3103339515,107,0,0
3070072678,48,0,0
3077888979,36,1,0
3164482313,175,1,0
3142623985,88,1,1
3078237999,1475,1,0
3152347024,41,0,0
3161310056,31,0,0
3132061081,5075,0,1
3145100608,28,0,1
3083493678,19,0,0
3125970949,38,0,1
3077863779,59,1,0
3267203620,114,1,0
3190693612,72,0,0
3078228300,25,1,0
3245069979,62,1,1
3199893381,7,0,0
3164519856,3,1,0
3264395060,13,0,0
3142726599,139,0,1
3131347677,19,0,0
3269659708,264,1,1
3244184191,181,0,0
3185017013,78,0,0
3102987886,53,0,0
3181766182,14,0,0
3158444066,68,0,1
3095678423,573,1,0
3226604727,4243,0,1
3101784995,161,0,0
3240884189,16,0,0
3159650313,4,0,0
3176894381,142,0,1
3085510774,1084,1,1
3145832022,641,0,0
3078514459,152,1,0
3092604753,14,1,0
3195188774,99,0,0
3071083616,771,1,1
3225236938,74,1,0
3175809788,227,0,0
3175462443,643,0,1
3099154315,92,1,0
3231337255,12,0,0
3241489755,23,0,0
3127831438,17,1,0
3133378069,2,0,0
3243033274,26,0,1
3072159265,56,0,0
3093033729,14,0,0
3164196672,2,0,0
3082760282,4,0,0
3273197046,381,0,0
3226629281,2,0,0
3107808709,28,0,0
3086654454,32,0,1
3117591035,51,0,0
3084917754,2,0,0
3071982253,475,0,0
3184647087,74,0,0
3070955481,65,0,1
3215322455,343,0,0
3147493626,61,1,0
3130913935,24,1,1
3159898280,210,1,0
3138823628,2667,0,1
3141458756,341,0,0
3107798809,60,0,0
3088038713,436,1,1
3179990938,2,0,0
3114396168,38,0,1
3196640590,1884,1,0
3226087516,10,0,0
3085512294,1243,1,1
3070969963,103,0,1
3070852559,7,0,0
3170264702,159,0,0
3242404511,1381,1,1
3109451596,56,0,0
3144770565,94,0,0
3079735405,7,0,0
3250169175,36,1,1
3117835034,41,0,0
3119910557,2524,1,1
3213063782,34,0,0
3103339726,60,0,0
3225248115,9,0,1
3244956654,143,0,0
3084793917,9,0,0
3072047554,2,0,0
3254257969,4,0,0
3206837211,13,0,0
3091990553,105,1,0
3200408545,9,0,0
3213717873,66,0,0
3099021790,15,0,0
3213091409,6,0,0
3203792018,57,0,1
3245083293,290,1,0
3118916720,128,1,1
3138967564,232,0,1
3116896533,2,0,1
3079986407,28,0,0
3190936924,52,0,0
3103206465,324,0,0
3087706936,72,0,0
3135026305,5,0,0
3107831246,58,0,0
3153282159,1705,1,1
3186334732,250,1,0
3081109215,19,1,0
3087244958,51,0,1
3071995303,265,0,1
3109032036,41,0,0
3130652368,36,1,0
3201747380,114,0,1
3131785378,5452,1,1
3129605197,374,0,0
3225317307,121,0,0
3087344603,158,1,0
3157127873,42,0,1
3263733256,875,1,0
3165466021,3,0,1
3070960245,6,1,0
3215091074,20,0,0
3084156534,49,0,0
3134989901,2,0,0
3246199336,160,0,0
3226812605,91,1,0
3230145476,78,0,0
3129125271,159,0,0
3148328836,321,1,0
3220798908,413,1,0
3136213821,2,0,1
3109034677,76,0,0
3103074296,43,0,0
3245071690,179,0,1
3197573358,2,0,1
3075395921,103,0,0
3193970456,187,1,0
3182717875,399,0,0
3103239046,821,0,0
3073674465,167,0,0
3072240298,10,0,0
3131225682,355,1,0
3237979745,100,1,0
3121603815,2455,1,1
3244308820,87,0,0
3161472807,128,0,1
3267246740,16,1,0
3165595866,263,0,0
3213718456,232,0,1
3225142813,56,0,0
3113586635,285,0,0
3132069046,888,1,1
3119361825,23,0,0
3117734566,1723,1,1
3118753153,7,0,0
3175531917,43,0,1
3140906273,84,1,0
3245459550,8,0,1
3127318171,521,0,1
3245054749,65,0,1
3147471163,584,0,0
3157302232,26,1,0
3085573156,4,0,1
3175455636,512,0,0
3201867345,3,0,0
3154378448,14,0,1
3257146000,71,1,0
3214835479,151,1,0
3241057566,26354,1,1
3077722668,8,1,0
3152866270,2,0,0
3206106281,2,0,0
3118042228,614,0,0
3070687390,20,0,0
3107827224,20,0,0
3098862326,143,1,0
3138519384,9,0,0
3136468494,152,0,0
3101804659,88,1,0
3091934350,14,0,1
3122202837,45,1,0
3137770850,43,0,0
3166803539,200,0,1
3220800812,129,0,0
3115748726,147,1,0
3150169283,62,0,0
3176852318,97,0,1
3070246219,73,0,0
3134947414,565,1,0
3096596310,21,0,1
3253621767,85,0,0
3147288154,488,0,0
3134922239,237,0,1
3245274478,41,0,1
3121659401,14,0,0
3070995753,157,0,0
3145990527,127,0,0
3073901573,19,0,0
3204780096,84,0,0
3178974587,1169,1,0
3095753751,4,0,1
3070956533,3301,1,0
3155767625,38,1,0
3090765478,15,0,0
3226500749,163,0,0
3210057575,198,0,0
3245071000,224,0,1
3155909492,4,0,0
3231343587,53,0,0
3095073143,53,0,1
3127831921,16,1,0
3244182281,225,0,0
3099049708,120,1,0
3223842466,38,0,0
3236201354,8536,1,1
3147598433,2,0,1
3244411906,34,0,1
3222291363,397,0,0
3124531039,2,0,0
3257538654,6,0,0
3120500377,46,0,1
3195643462,61,1,0
3240476019,84,0,0
3070996583,11,1,0
3244183616,96,0,0
3071443553,150,0,1
3070050808,34,1,0
3227633928,50,0,1
3142999940,59,1,0
3098876949,108,1,0
3098878200,51,1,0
3077538275,12,0,1
3134918735,15,0,0
3126830569,51837,0,0
3124407271,154,0,0
3104667331,68,1,1
3142531684,126,0,0
3119082536,36,0,1
3071486488,290,0,1
3084593338,228,0,0
3117621789,1248,0,1
3155023758,43,0,0
3123805339,1,0,1
3192129742,8,0,0
3089288842,4,0,0
3070525129,59,1,1
3116933099,2,0,0
3127321009,24001,0,1
3244981770,395,0,0
3070202885,13,0,0
3175465424,233,0,1
3114512133,190,1,0
3173337456,98,1,0
3134179460,2,0,0
3168932277,69,0,1
3085571077,8,1,0
3183709167,103,0,0
3134792841,4,0,0
3124911906,6823,1,1
3265486763,521,1,1
3090674766,652,1,1
3084926639,14819,0,0
3140755064,907,1,0
3212603149,699,1,0
3165622491,153,1,0
3248491558,2,0,0
3247999538,217,0,1
3088122425,8,1,0
3116620858,2,0,0
3206128608,1106,0,0
3070921263,2,0,0
3128069788,57,0,1
3070068474,2,0,0
3074286852,195,0,1
3095026626,21,0,1
3166114570,24,0,0
3133069113,5,0,0
3094720463,52,1,0
3127485640,478,1,1
3207431492,96,1,0
3128484287,3041,1,1
3101254351,4,0,0
3224208030,1989,1,1
3248366119,106,0,1
3116694005,2,0,0
3161632538,213,1,1
3164989143,8,0,1
3216264643,46,0,0
3119771918,14,0,1
3102570586,81,0,1
3132077022,47,0,1
3119383333,3367,1,0
3071165159,774,1,0
3090758165,10,0,0
3194090691,199,0,0
3078127004,2,0,1
3138289397,96,1,0
3245073721,204,0,0
3260461026,103,1,0
3070921391,2,1,0
3219790544,201,1,1
3089358039,69,0,0
3257742722,110,1,0
3083507361,6,0,0
3091913678,6,1,0
3235730732,1484,1,1
3187260592,202,1,0
3225993657,21,1,0
3166034707,63,0,0
3245073214,33,1,0
3231026553,8,0,0
3148007178,58,0,0
3275831531,738,0,1
3155814567,2,0,0
3159916588,14,0,1
3222129213,61,0,0
3094894513,7,0,0
3116989271,4,0,1
3265187875,46,0,1
3245068352,47,0,1
3196700087,55,1,1
3070999733,55,1,0
3070115595,23508,1,1
3109563685,122,0,0
3155802145,9,0,0
3147378485,81,0,1
3086952592,56,1,0
3127625958,2,0,0
3168441733,212,0,0
3223383120,17,1,0
3127924725,30,0,1
3125184736,24,0,0
3260386425,24,0,0
3088911721,656,0,0
3262961474,367,1,0
3201746974,108,0,1
3124089438,206,0,0
3180443275,38,0,1
3149033345,14,0,0
3255943842,79,0,0
3134988410,6,0,1
3125404032,2,1,0
3082282170,9472,1,1
3232259392,34,0,0
3131885496,62,1,1
3246168654,32,0,0
3129392610,323,0,1
3192862599,16,0,0
3204685172,4,0,0
3070996508,19,1,0
3101858317,15800,1,1
3202899000,1161,0,1
3140887643,103,1,1
3077622008,120,1,1
3161777718,43,1,0
3163905355,97,0,0
3070661102,2,0,1
3085573283,54,1,0
3113580516,31,0,0
3117003775,163,0,1
3127091616,201,0,1
3116693250,38,1,0
3219863351,9,0,0
3266663336,21,0,0
3130311543,62,0,1
3148894928,22,1,0
3077315151,866,0,1
3075298303,1,0,1
3275308801,57,1,0
3197071629,28,1,0
3119737498,2,0,0
3132536542,3656,0,1
3179463182,65,0,1
3074561019,74,1,0
3246702885,76,1,1
3184720773,50,1,0
3138010469,651,1,0
3246741792,8,0,0
3131552625,41,0,1
3152162209,363,1,1
3103775793,91,1,1
3244198756,757,0,0
3173218179,9,0,0
3202105668,40,0,0
3099027390,123,1,0
3155118220,3946,1,0
3081104652,708,1,1
3114217192,7948,1,1
3078157262,104,0,0
3169861206,25,0,1
3143827404,85,0,0
3139244261,5,0,0
3184837421,20,0,0
3141232568,270,0,0
3101434004,538,0,1
3114771710,10147,1,1
3219823665,364,1,1
3224080955,86,0,1
3244419015,353,0,0
3198679490,31,0,0
3101775002,102,1,0
3130773515,298,0,0
3131906957,339,0,1
3146970822,19,0,0
3109834477,169,0,0
3117580005,2,0,0
3182812377,101,0,0
3097347399,210,0,0
3192159359,27,0,0
3080995529,8,1,0
3074130381,10,0,0
3137033679,97,0,1
3135918614,152,0,1
3225135545,150,0,0
3099229915,76,1,0
3088710464,448,1,1
3070333386,54,0,1
3081110111,7219,1,1
3071990984,513,1,1
3135027026,6,0,0
3107797856,142,0,0
3245054822,211,0,1
3134213890,12,0,0
3155189042,177,0,0
3070312081,4,0,0
3142737206,1246,1,1
3080774467,48,0,0
3148086960,2937,1,1
3092649302,1053,1,0
3080066743,17,1,0
3070964616,2,0,0
3119001217,2,0,0
3123371035,821,1,0
3102943110,206,0,0
3100483287,104162,1,1
3225103857,26,0,0
3098874684,61,1,0
3070996535,18,1,0
3249516720,318,0,0
3128408008,68,0,0
3119394596,14,0,0
3098866021,78,1,0
3119136894,37,0,0
3120786735,2,0,0
3259031214,18,0,0
3213464756,175,0,1
3198725275,108,0,0
3174087198,255,0,0
3139049191,857,0,0
3107829637,248,0,0
3224108300,82,1,0
3152377270,42,0,0
3231764619,157,0,1
3220743377,2121,1,1
3226018398,141,0,0
3139616557,28,0,0
3225912771,28,0,0
3087345437,69133,1,1
3166336743,35,1,0
3109564667,174,0,0
3113303554,8,0,0
3161867455,529,0,1
3186640286,576,1,0
3128810853,9540,1,0
3178195373,15,0,1
3240646305,3,0,1
3074588105,20,0,0
3132226003,238,0,0
3128547569,2,1,0
3074482141,29036,1,1
3170197546,32,0,1
3115599309,634,0,1
3184415286,1558,0,1
3145100825,21,1,1
3078474183,33,1,0
3201508462,23,0,0
3129428263,236,0,0
3220668264,3,0,0
3103401042,170,0,0
3199368046,2,0,1
3080333429,247,1,0
3192180322,14,0,0
3077631071,201,1,0
3169467908,99,1,0
3070998202,15,1,0
3124188120,262,0,0
3162089834,2,0,0
3125196756,2,0,1
3083736608,31,1,0
3203208714,113,0,0
3116924531,21,0,1
3153190958,80,0,0
3126730667,3714,1,0
3156626120,30,1,0
3189719663,11645,1,1
3154423776,145,1,0
3251600573,109,0,0
3261042255,192,0,1
3102943936,25,0,0
3218370929,291,0,0
3232428398,52,0,0
3245083372,329,1,0
3175136783,47,1,0
3161636261,112,0,0
3197390587,709,1,1
3129423893,42,0,0
3268548191,37,1,0
3165229237,195,0,1
3220764950,20,0,0
3092168602,13,1,0
3115085806,59,0,1
3164813640,146,1,0
3103140098,211,0,0
3133981875,4102,0,0
3203992091,23,0,0
3254135139,11,0,0
3115759878,1657,0,1
3072203296,4,0,0
3145821683,7,0,0
3116687615,3471,1,1
3223268644,303,1,0
3117950607,12,0,1
3130408366,128,1,0
3227125767,13,0,0
3130953351,648,0,0
3244957552,145,0,0
3088609682,25,0,0
3094431076,19,0,0
3135331687,394,1,0
3164572483,216,1,0
3246001047,102,0,0
3145422684,628,0,1
3244625308,60,0,0
3085508539,192,1,1
3126187486,57,0,1
3275298847,50,0,1
3169470058,133,1,0
3115293602,4,0,0
3178228056,1853,0,0
3245073883,130,0,1
3077764769,2431,0,0
3076915645,229,0,1
3125597916,8258,0,1
3159770662,6502,0,1
3086630744,55,0,1
3204250798,7,0,0
3216905327,103,1,0
3130877481,64,0,0
3141191114,10,0,1
3180208470,124,0,0
3070996423,8,1,0
3119889408,11,0,0
3125212657,36,0,0
3093861073,72,0,0
3118969909,6,1,0
3176977180,2,0,0
3166490081,6,0,0
3141755600,57,1,1
3118566947,87,0,1
3119913043,73,1,0
3092307182,28,0,0
3243439435,732,1,1
3247433922,67,1,0
3133277192,425,1,0
3071822317,28,1,0
3125528922,12,1,0
3190929212,11,0,0
3134963182,81,0,0
3267290060,32,0,1
3098357525,87,0,0
3077681747,87,1,0
3233599904,19,0,0
3076876850,6,0,0
3109563960,114,0,0
3125852505,2388,1,1
3074285678,18509,1,1
3133722406,57,0,1
3181390677,106124,1,1
3098852388,263,1,0
3118873656,3,0,1
3116475498,2615,0,1
3242300961,201,0,0
3142771614,40,0,0
3138925122,200,0,0
3125970385,18310,1,1
3166366433,4455,1,1
3201747272,59,0,1
3143204035,22,0,0
3226745710,962,1,1
3153949423,20,0,0
3144047608,5,0,0
3227271808,144,0,1
3115694514,12,0,0
3078729072,63,1,0
3156547075,116,0,1
3107801268,79,0,0
3071556660,13,0,1
3113582036,203,0,0
3109564213,33,0,0
3078133250,12,0,0
3098459983,10,0,0
3227932817,831,1,0
3160208448,12,0,0
3118089189,4,0,1
3136176153,423,1,0
3197950467,265,0,1
3272443117,410,0,0
3118057366,223,1,0
3070475757,2,0,0
3134545003,177,0,0
3094212039,481,0,0
3169753530,7,0,0
3246163028,5,0,0
3083469285,25,1,0
3121845520,57,1,1
3238351006,296,0,1
3225241252,134,0,1
3071681916,16,0,1
3246164802,36,0,0
3145458393,4,0,1
3074376887,17,0,0
3141164003,12,0,0
3072128473,2451,0,0
3103340693,146,0,0
3192241241,4,0,0
3230849495,4697,0,1
3203718569,230,0,1
3197510796,3964,1,1
3165407169,880,0,1
3197380367,490,1,1
3137660182,37,0,0
3087364774,4739,1,1
3218648894,147,1,0
3122513050,18310,1,1
3267211349,149,1,0
3096677627,116,0,1
3109450646,215,0,0
3070853748,50,1,0
3070740875,30,0,0
3136182980,1,0,0
3107828012,165,0,0
3079957665,35,1,0
3176926186,238,1,1
3217723083,42,0,0
3119486435,45,0,0
3198771440,231,0,1
3141031384,1,0,0
3155922076,144,1,0
3195201108,49,0,0
3083762165,54,0,1
3190116387,627,1,0
3121602752,879,0,0
3085487490,740,0,1
3258697741,6,0,0
3124818538,95,0,1
3071995999,124,0,1
3124190078,606,0,0
3123954699,145,0,0
3071952081,561,0,0
3078039389,41,0,0
3125360396,87,0,0
3070430089,7,0,0
3122030212,16,0,0
3197177312,13,0,0
3189893628,314,0,0
3081213025,413,1,1
3246682764,106,0,0
3083473479,46,1,0
3254788302,31,0,0
3135272704,308,1,1
3171886653,5,0,0
3138524436,178,1,1
3162632994,3250,1,1
3230946554,387,0,0
3220744959,362,1,0
3154330497,108,1,1
3088682774,4,0,1
3138222705,4,1,0
3071143061,903,1,1
3117327220,1460,0,0
3156314842,21,0,0
3206971227,18,0,1
3071484470,85,0,1
3261301139,2,0,1
3102147944,83,1,0
3138083570,180,0,0
3135311551,271,1,0
3070997428,13,1,0
3186598858,50,0,0
3118193912,5,0,0
3141201474,2,0,1
3077775997,21,0,1
3096812334,20,0,1
3127780317,8,0,0
3136125927,8,1,1
3095780485,60,1,0
3190286299,109,0,0
3154430420,258,1,1
3151448748,86,1,0
3070068158,25,1,1
3102987401,22,0,0
3225220047,7,0,1
3203609225,364,1,1
3169425117,4423,1,1
3181780004,160,1,0
3085509117,75,1,0
3084678437,18,0,0
3094430761,34,0,0
3153926490,280,1,0
3176791835,306,0,1
3072236629,1060,1,1
3246683101,130,0,0
3078140426,2,0,1
3245353274,45,0,1
3071076936,5174,1,0
3070997023,55,1,0
3084899206,256,0,0
3134916970,24,0,0
3245069472,60,1,0
3201434288,74,1,0
3139920004,2,0,0
3078349334,2,0,0
3071819028,55,0,0
3127934273,5,0,0
3070075324,4,0,1
3079663447,9,0,0
3225984823,16,0,0
3071170809,5,0,0
3093042657,13,0,0
3149791845,98,0,1
3131240866,6,0,0
3115774398,2,0,0
3086707973,20,1,1
3070964333,1,0,1
3109515924,63,0,0
3103017013,96,0,0
3091286313,15,1,0
3121814401,4075,0,1
3145927714,198,0,1
3142202183,21,0,1
3088417635,2,0,1
3152206408,17,0,0
3172579381,2,0,0
3131117949,58,0,0
3186944152,141,0,0
3102715813,358,0,0
3264767865,82,0,0
3070073577,23,1,1
3188778996,6,0,0
3227774562,13,0,1
3122686431,75944,0,0
3101809025,204,1,0
3143690602,98,0,0
3206451713,34,1,0
3198853317,1021,0,0
3148061911,247,0,0
3113332596,187,0,0
3246334492,218,1,1
3072242779,2,0,0
3264466407,4,0,0
3125821877,1353,1,1
3089166694,138,1,1
3132094423,25,0,0
3198723879,36,0,0
3112067781,88,0,0
3207163792,644,1,1
3081547049,27460,1,1
3128735292,14,1,0
3168814374,477,1,0
3115582566,6,0,0
3106856330,956,1,0
3175751014,90,0,1
3228929888,55,0,0
3266494192,17,0,0
3137692025,116,0,1
3231338131,2,0,0
3094332577,25,0,0
3118002577,310,1,1
3080492897,90,0,0
3085512966,8022,1,1
3095207256,2,0,0
3093860029,16,0,0
3071610458,45,1,0
3090767416,27,0,1
3070861271,14,0,0
3197304404,16,0,0
3162934246,64,0,1
3254207207,7,1,0
3128365797,7,0,0
3168811618,41,1,0
3140927785,9,0,0
3128021744,25,1,0
3077572963,6,0,0
3229743952,95,0,0
3182547177,81,0,0
3197174803,43,0,1
3245882242,2060,1,1
3091358398,44,0,0
3198395494,101,1,1
3076965582,5,0,0
3115134705,46,1,0
3209408684,122,0,1
3124797803,53,0,0
3115233441,64,0,1
3144960266,71,0,0
3258015988,659,0,0
3218068148,183,0,0
3228997222,1792,1,1
3220749225,221,1,0
3117784326,1680,1,0
3218924325,54,0,1
3244957125,120,0,0
3131315963,168,1,1
3225994185,109,0,0
3245440984,21,0,1
3086029830,48,1,0
3251072741,2,0,0
3070305251,24,0,1
3225196042,24,0,0
3244334376,53,1,0
3135023891,2,0,0
3173202723,45237,1,1
3223043473,2034,1,1
3074741932,66,0,0
3124533847,4,0,0
3071161469,1,0,0
3129799587,168,0,0
3224129212,963,1,0
3080668353,192,1,0
3075188683,4,0,1
3166377752,17,1,0
3153329320,26,0,0
3226180108,59,0,0
3240718422,809,0,0
3088491554,3,0,1
3090760661,54,0,0
3145990839,54,0,0
3185922938,58,0,0
3069751471,80,0,0
3189908992,8,0,0
3077775289,19,0,0
3213880763,29,0,0
3277182623,27,1,1
3135062402,18367,1,1
3081550184,86,1,1
3071502843,10,0,0
3088758509,6975,1,1
3180835833,281,1,0
3209963252,139,0,0
3180470686,23,0,1
3070969743,98,1,1
3145664381,205,0,0
3245055226,109,0,1
3152475848,60,0,0
3120941664,27866,0,0
3106581982,4,0,0
3239271030,1,0,1
3189950507,121,1,0
3070780242,6,0,0
3126845280,12,0,0
3131530969,1228,1,0
3150540773,250,0,1
3120424044,9,0,1
3237089884,10238,1,1
3244682773,121,0,1
3115701908,21,1,0
3113548110,2,0,0
3071609061,8,0,0
3120547035,345,0,1
3210208883,1593,1,1
3179903390,708,1,1
3094330897,49,0,0
3244994696,7174,1,1
3219855040,667,0,0
3246633209,6,0,1
3126536645,42,0,0
3174412118,4,0,0
3225229319,547,0,0
3172463867,417,1,0
3088982041,2,0,0
3151584697,30,0,0
3109027791,11,0,0
3164486875,83,0,1
3240884071,8,0,0
3222844829,15244,1,1
3194732986,594,0,0
3265574083,126,1,1
3217197476,117649,1,1
3198975318,13,0,0
3078604256,15,1,0
3218874628,104,1,0
3201747094,56,0,1
3073524440,34,0,0
3220203677,85,0,0
3070338307,32,0,1
3098104264,16141,0,0
3103074146,29,0,0
3070079057,4,0,1
3121749691,13,1,0
3119422525,297,1,0
3246623730,386,0,0
3243072519,153,0,0
3213239813,62,0,1
3123638556,12,1,0
3200261832,6,0,0
3117029222,1038,1,1
3096397240,60,0,0
3094659312,30,0,0
3175753356,54,0,0
3155915653,108,1,0
3122574580,29,1,0
3077293430,108,0,0
3139457375,2,0,0
3133705387,8,0,1
3072266220,13,0,0
3121929184,15,0,1
3203675489,7,1,0
3229594266,1424,0,0
3071871877,28686,1,1
3070949788,380,0,0
3071803431,172,0,0
3225248678,42,0,0
3277238861,332,1,1
3070960626,32,0,1
3138253186,33,0,0
3190535387,54,1,0
3147078486,84,0,0
3105671567,463,0,1
3088222481,14,0,0
3081386857,57,0,0
3139731537,167,0,1
3154179065,260,1,1
3118287824,129,0,0
3104286323,1,0,0
3103238956,146,0,0
3166337154,592,1,1
3194660633,1,0,0
3070950787,62,0,1
3229585470,616,0,0
3217278629,2,0,0
3121587693,11,1,0
3246783368,60,0,0
3278145927,6,0,0
3093860753,27,0,0
3245070427,37,0,0
3077313880,54,0,1
3246753677,644,0,0
3164206303,2,0,1
3098328532,6,1,0
3202388272,211,1,0
3128026005,23,1,0
3244367528,125,0,0
3130716613,78,0,0
3103239869,88,0,0
3210043529,2,0,0
3168636818,18,0,0
3197383786,51,1,0
3074530461,34,0,0
3107973002,8,0,0
3114414207,2,0,0
3265519390,13,0,1
3136636091,272,1,1
3070422323,51,0,1
3086664759,12,0,0
3225236895,197,0,0
3073705436,28,0,0
3094660912,23,0,0
3220742291,82,1,0
3102713359,352,0,0
3197114181,90,1,0
3075108397,38,0,1
3200528297,95,1,0
3149701182,14,0,0
3140770560,12,1,0
3188097070,159,0,0
3165507698,219,0,0
3119325967,12,0,0
3152032948,6135,0,0
3084632731,2,0,0
3092479741,17,0,0
3159976237,228,1,1
3103366372,62,0,0
3184970360,57,0,0
3165743338,2,0,0
3181721791,25,0,0
3102568462,105,0,1
3078165415,74,1,1
3070113078,16,0,1
3194800623,202,0,0
3147006466,481,0,1
3128524666,11,0,0
3184082070,125,0,1
3152161950,90,1,0
3151500665,2702,1,1
3111447381,6,1,0
3101747408,81,1,0
3159106430,62,0,1
3188070623,5,0,1
3070452488,212,0,0
3141005854,707,1,1
3087884982,6,0,0
3111134182,5755,1,1
3081557416,72,1,0
3077551260,6,1,0
3253924749,2677,0,1
3109431128,70,0,0
3070970659,17,0,0
3153484500,322,1,0
3128725710,8,1,0
3102885246,22581,0,0
3125825626,1059,1,1
3115255271,10574,1,1
3083485555,210,1,0
3152368304,26,0,0
3070961665,28,0,0
3107800772,58,0,0
3178322388,299,1,0
3246170574,22,0,1
3069989607,2,0,1
3132183037,112,1,1
3070962378,3199,1,0
3134734078,26,0,1
3070968990,95,0,1
3135035187,2,0,0
3155309516,246,1,0
3131664334,29,0,1
3137138306,50,0,0
3217088538,843,0,1
3112194562,12,0,0
3083459744,15,0,1
3093859763,69,0,0
3098511757,369,1,0
3246170741,57,1,1
3231339035,28,0,0
3119387480,9404,1,1
3140877316,53,0,0
3134714370,92,0,0
3116930850,33,1,0
3156507338,183,0,0
3196341284,261,0,1
3199391103,4,0,1
3070171080,24,0,0
3110814854,9,0,0
3246091045,101,1,1
3114878765,8,0,0
3142506002,8,0,0
3244987172,153,0,1
3076927366,240,0,0
3232800200,16,0,0
3106846200,22936,1,1
3094755571,158,0,0
3183048115,124,1,0
3165428082,1012,1,1
3121973650,2,0,1
3131288298,12,0,0
3071155018,433,1,1
3093387507,1337,1,0
3129355047,5,0,0
3154393599,21420,1,1
3079187006,15,0,1
3121751606,4,0,0
3220741314,173,1,0
3113594144,258,0,0
3073527804,9,0,0
3140967140,2,0,0
3136119876,6,1,0
3083143441,59,0,0
3107786602,10177,1,1
3142362504,246,1,0
3070868251,449,0,1
3098924861,73,1,0
3079735939,1,0,1
3173222615,25414,1,1
3225772585,51,0,0
3224188380,194,1,0
3125695429,3408,1,0
3072060085,94,0,1
3246632498,6,0,1
3108425956,19,0,1
3102987512,57,0,0
3071146019,2,0,1
3081222208,42,1,0
3101773435,134,1,0
3074258030,751,0,1
3070903361,12,0,0
3226970735,5,0,0
3164082308,105,1,0
3210271957,34,0,1
3115492498,2,0,0
3232865410,342,0,0
3070340483,1292,0,1
3136685742,104,0,1
3223502003,127,1,0
3070996825,9,1,0
3144152450,101,1,1
3144994382,74,1,0
3098089452,1185,1,0
3120837170,233,1,0
3130798860,70,1,0
3192047450,10,0,0
3099378945,111,1,0
3125675582,355,0,0
3130011634,18310,1,1
3115233982,18,0,0
3238930349,64,0,0
3105454469,26,1,0
3079104635,258,0,1
3160525501,10,0,0
3161436017,20,1,0
3160897991,200,1,1
3265409520,7,0,0
3245484847,2,0,0
3070967006,184,1,0
3089352366,45,0,1
3178783907,258,0,0
3097092324,28068,0,1
3223885524,410,0,0
3259983065,107,0,0
3131081177,6,0,0
3135853749,1,0,1
3108844574,143,0,0
3220722669,38,1,0
3120065932,4,0,0
3122808931,74,0,1
3166186502,432,0,0
3098984483,102,1,0
3077499205,74,0,0
3109135060,28,0,0
3115176482,12,0,0
3254048604,6,0,0
3216893798,152,1,1
3130370124,105,0,1
3246725755,9,0,0
3118862430,55,0,0
3183983806,435,0,0
3102797937,276,0,0
3220741719,80,1,0
3218782909,1559,0,1
3230202013,19127,1,0
3121336753,2,0,0
3126161014,22,1,1
3200896426,4,0,0
3127598661,4,0,0
3102942978,222,0,0
3194910932,161,0,0
3130070212,84,0,0
3101663583,117,1,0
3245550572,68,0,1
3103178673,35,0,0
3248547805,4,0,0
3117583641,156,0,0
3094891637,87,1,1
3225857759,24,0,1
3088515763,13,0,0
3265914544,47,1,1
3070594126,16,0,1
3095042456,50,0,1
3153375782,31,0,0
3239183715,57,0,0
3245067504,188,0,1
3094048071,485,1,1
3146000369,36,0,0
3121371365,20,1,0
3119899755,156,1,1
3131639025,3820,1,0
3150061361,26,0,0
3176390729,4442,0,1
3173139037,4,0,0
3271217270,237,1,1
3212060344,195,0,0
3172026162,19,0,0
3200481770,12,0,1
3193639336,44,0,0
3231802866,29,0,1
3175058659,123,1,0
3160657919,247,1,1
3074928255,9,0,0
3136752322,25,0,1
3128723977,8,1,0
3205797602,6862,1,1
3213478809,175,0,1
3074390411,75,1,1
3241310838,16,0,0
3128289478,8,0,0
3224080802,1099,1,0
3197432240,2,0,1
3265922784,4,0,0
3218519250,158,0,1
3218312016,207,1,0
3109135916,45,0,0
3109187073,10,0,0
3265564831,78,0,1
3180265272,93,1,0
3108931675,1,0,0
3125725457,7556,1,1
3151425699,78,1,0
3088793819,112,0,0
3103338876,153,0,0
3077974156,48,1,0
3133087205,7,0,0
3225256803,110,0,1
3089361461,190,0,1
3104285954,1,0,0
3197427393,21,1,0
3257233619,1446,0,0
3127524185,12,0,0
3150646710,235,1,0
3103017417,48,0,0
3119417188,90,1,0
3098167943,204,1,0
3241700977,300,0,1
3218538480,4,0,0
3246036689,47,0,0
3070999060,17,1,0
3142605320,48,1,0
3092758067,6,0,1
3176790118,80,0,1
3254201718,6,0,1
3225512568,7833,1,1
3083447980,779,1,1
3250535901,209,1,1
3274990408,209,0,0
3235553836,55,0,0
3087185483,20438,1,1
3227438347,21,0,0
3103239434,145,0,0
3225662609,8714,1,1
3097014362,233,0,1
3114709783,156,0,0
